InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
INV0037141,5/21/2025,C0446,P050,1,717.44,717.44
INV0037142,10/9/2023,C0090,P058,4,19.95,79.8
INV0037143,8/27/2023,C1705,P060,5,48.02,240.1
INV0037144,12/28/2024,C1139,P030,5,8.15,40.75
INV0037145,4/11/2024,C0127,P058,1,19.95,19.95
INV0037146,7/5/2025,C0183,P021,4,371.86,1487.44
INV0037147,1/2/2024,C0367,P054,2,187.68,375.36
INV0037148,1/4/2024,C1974,P059,3,414.05,1242.15
INV0037149,1/9/2025,C1198,P029,1,905.27,905.27
INV0037150,6/22/2025,C0877,P043,1,832.69,832.69
INV0037151,12/10/2024,C1126,P005,4,9.36,37.44
INV0037152,3/8/2025,C1837,P033,1,15.22,15.22
INV0037153,3/19/2025,C0399,P014,1,388.53,388.53
INV0037154,8/20/2024,C1659,P024,3,37.59,112.77
INV0037155,4/13/2025,C0075,P060,4,48.02,192.08
INV0037156,5/31/2025,C0068,P059,2,414.05,828.1
INV0037157,8/2/2024,C0935,P052,5,54.83,274.15
INV0037158,9/3/2024,C0286,P001,3,766.52,2299.56
INV0037159,10/7/2024,C1612,P028,1,106.3,106.3
INV0037160,4/6/2025,C1268,P032,1,2107.87,2107.87
INV0037161,9/8/2024,C0197,P047,2,1479.53,2959.06
INV0037162,4/16/2024,C0782,P041,3,428.55,1285.65
INV0037163,11/9/2024,C0248,P041,5,428.55,2142.75
INV0037164,11/9/2024,C0317,P052,2,54.83,109.66
INV0037165,3/14/2025,C0756,P059,5,414.05,2070.25
INV0037166,9/18/2023,C1288,P053,3,640.22,1920.66
INV0037167,3/3/2025,C0525,P044,3,29.11,87.33
INV0037168,7/3/2024,C1859,P026,1,15.09,15.09
INV0037169,4/5/2024,C1685,P026,4,15.09,60.36
INV0037170,8/18/2023,C0749,P012,4,81.26,325.04
INV0037171,11/5/2023,C0912,P023,5,671.66,3358.3
INV0037172,5/11/2025,C0963,P022,1,838.55,838.55
INV0037173,3/8/2025,C1209,P053,5,640.22,3201.1
INV0037174,3/24/2025,C1117,P037,2,1471.13,2942.26
INV0037175,6/9/2025,C0793,P072,1,1085.66,1085.66
INV0037176,9/7/2023,C0900,P068,4,1594.04,6376.16
INV0037177,9/5/2024,C0531,P003,1,64.03,64.03
INV0037178,11/28/2024,C1203,P030,2,8.15,16.3
INV0037179,1/12/2025,C1853,P060,2,48.02,96.04
INV0037180,9/17/2024,C0925,P024,4,37.59,150.36
INV0037181,5/13/2024,C0402,P067,1,1157.93,1157.93
INV0037182,9/15/2024,C0270,P039,1,38.83,38.83
INV0037183,8/21/2024,C1732,P034,4,383.59,1534.36
INV0037184,4/3/2024,C0875,P022,4,838.55,3354.2
INV0037185,3/21/2024,C0599,P066,3,18.45,55.35
INV0037186,3/5/2025,C1362,P071,5,38.6,193
INV0037187,8/21/2023,C0518,P036,1,505.91,505.91
INV0037188,5/21/2025,C0109,P015,1,79.62,79.62
INV0037189,12/2/2023,C1191,P036,1,505.91,505.91
INV0037190,10/21/2023,C0443,P040,5,621.13,3105.65
INV0037191,9/15/2024,C1161,P074,1,1335.23,1335.23
INV0037192,5/28/2025,C0911,P040,2,621.13,1242.26
INV0037193,1/18/2024,C0426,P068,3,1594.04,4782.12
INV0037194,7/13/2025,C0469,P040,3,621.13,1863.39
INV0037195,5/9/2024,C1022,P055,4,918.47,3673.88
INV0037196,1/23/2024,C0618,P035,1,159.09,159.09
INV0037197,12/8/2024,C1193,P059,1,414.05,414.05
INV0037198,9/20/2023,C1638,P072,1,1085.66,1085.66
INV0037199,5/31/2024,C1240,P061,1,341.1,341.1
INV0037200,4/12/2025,C0011,P078,2,663.96,1327.92
INV0037201,7/2/2024,C1298,P048,4,1036.36,4145.44
INV0037202,2/23/2024,C0913,P063,2,1819.9,3639.8
INV0037203,6/19/2025,C0840,P029,4,905.27,3621.08
INV0037204,8/27/2024,C1636,P019,4,42.98,171.92
INV0037205,2/24/2025,C0042,P007,1,1171.1,1171.1
INV0037206,11/16/2023,C1436,P059,2,414.05,828.1
INV0037207,3/2/2024,C0629,P049,1,1790.33,1790.33
INV0037208,9/30/2024,C1930,P015,3,79.62,238.86
INV0037209,8/19/2024,C1718,P071,3,38.6,115.8
INV0037210,12/9/2023,C1221,P016,5,1146.85,5734.25
INV0037211,2/3/2024,C1959,P003,2,64.03,128.06
INV0037212,3/21/2025,C0884,P023,1,671.66,671.66
INV0037213,8/21/2023,C0263,P074,3,1335.23,4005.69
INV0037214,4/29/2025,C0411,P032,3,2107.87,6323.61
INV0037215,3/25/2025,C0968,P044,3,29.11,87.33
INV0037216,3/23/2025,C1261,P001,4,766.52,3066.08
INV0037217,11/8/2023,C0886,P064,3,1264.97,3794.91
INV0037218,2/16/2025,C1243,P077,4,825.61,3302.44
INV0037219,6/24/2024,C0530,P021,3,371.86,1115.58
INV0037220,5/12/2024,C1569,P027,2,1457.71,2915.42
INV0037221,5/23/2024,C1080,P063,3,1819.9,5459.7
INV0037222,12/12/2024,C1073,P019,4,42.98,171.92
INV0037223,12/20/2024,C1367,P019,4,42.98,171.92
INV0037224,5/20/2024,C1229,P077,5,825.61,4128.05
INV0037225,8/10/2024,C0681,P079,4,453.25,1813
INV0037226,4/26/2024,C1770,P032,2,2107.87,4215.74
INV0037227,9/13/2023,C0981,P046,3,255.6,766.8
INV0037228,10/4/2024,C1834,P049,3,1790.33,5370.99
INV0037229,4/23/2025,C1174,P010,5,465.52,2327.6
INV0037230,7/22/2025,C0597,P027,4,1457.71,5830.84
INV0037231,5/23/2025,C0543,P003,3,64.03,192.09
INV0037232,1/26/2024,C0975,P025,5,1008.24,5041.2
INV0037233,11/19/2024,C1401,P048,5,1036.36,5181.8
INV0037234,7/14/2025,C1242,P030,5,8.15,40.75
INV0037235,8/12/2025,C1548,P060,1,48.02,48.02
INV0037236,6/6/2025,C1673,P035,2,159.09,318.18
INV0037237,1/6/2025,C0017,P063,1,1819.9,1819.9
INV0037238,10/6/2024,C1724,P021,4,371.86,1487.44
INV0037239,7/26/2025,C1714,P049,2,1790.33,3580.66
INV0037240,8/21/2023,C0279,P016,1,1146.85,1146.85
INV0037241,6/22/2025,C1134,P007,1,1171.1,1171.1
INV0037242,7/24/2024,C0919,P059,3,414.05,1242.15
INV0037243,3/10/2025,C0974,P047,3,1479.53,4438.59
INV0037244,6/21/2024,C0447,P068,5,1594.04,7970.2
INV0037245,1/21/2025,C0143,P073,1,42.69,42.69
INV0037246,7/8/2025,C1162,P017,1,22.3,22.3
INV0037247,9/1/2024,C1307,P023,3,671.66,2014.98
INV0037248,10/6/2023,C1033,P002,1,2202.24,2202.24
INV0037249,2/22/2025,C0690,P049,3,1790.33,5370.99
INV0037250,8/16/2024,C0528,P060,3,48.02,144.06
INV0037251,12/6/2023,C0071,P047,4,1479.53,5918.12
INV0037252,12/8/2023,C1543,P028,4,106.3,425.2
INV0037253,5/12/2025,C1228,P038,3,2331.73,6995.19
INV0037254,9/6/2023,C1891,P059,5,414.05,2070.25
INV0037255,8/14/2025,C0080,P006,2,1118.54,2237.08
INV0037256,11/17/2024,C1475,P066,2,18.45,36.9
INV0037257,7/24/2025,C0224,P064,3,1264.97,3794.91
INV0037258,10/9/2023,C0021,P067,4,1157.93,4631.72
INV0037259,7/12/2024,C1261,P012,5,81.26,406.3
INV0037260,8/3/2024,C0709,P015,5,79.62,398.1
INV0037261,10/30/2024,C0845,P005,2,9.36,18.72
INV0037262,2/20/2025,C0641,P009,1,661.99,661.99
INV0037263,3/4/2025,C0258,P060,1,48.02,48.02
INV0037264,8/14/2024,C0601,P044,4,29.11,116.44
INV0037265,12/19/2023,C1190,P047,5,1479.53,7397.65
INV0037266,6/8/2024,C1356,P072,5,1085.66,5428.3
INV0037267,12/10/2024,C1267,P043,3,832.69,2498.07
INV0037268,9/17/2024,C0861,P065,3,127.04,381.12
INV0037269,12/28/2023,C0570,P049,4,1790.33,7161.32
INV0037270,6/16/2025,C1528,P038,5,2331.73,11658.65
INV0037271,8/4/2025,C1500,P022,3,838.55,2515.65
INV0037272,4/15/2024,C0618,P080,2,1674.29,3348.58
INV0037273,4/29/2024,C1153,P013,2,35.78,71.56
INV0037274,4/28/2025,C1999,P031,1,956.84,956.84
INV0037275,1/22/2024,C0481,P052,4,54.83,219.32
INV0037276,7/29/2024,C0451,P037,1,1471.13,1471.13
INV0037277,4/27/2025,C0784,P059,3,414.05,1242.15
INV0037278,5/2/2024,C1335,P027,4,1457.71,5830.84
INV0037279,6/24/2024,C1521,P034,4,383.59,1534.36
INV0037280,7/4/2025,C0809,P066,3,18.45,55.35
INV0037281,12/7/2024,C0265,P029,5,905.27,4526.35
INV0037282,11/11/2024,C0405,P076,5,239.87,1199.35
INV0037283,10/5/2023,C0589,P056,3,71.66,214.98
INV0037284,8/3/2024,C1888,P075,4,95.97,383.88
INV0037285,11/22/2024,C0120,P025,4,1008.24,4032.96
INV0037286,1/30/2024,C0734,P022,5,838.55,4192.75
INV0037287,10/24/2023,C1294,P053,3,640.22,1920.66
INV0037288,10/13/2024,C0137,P005,3,9.36,28.08
INV0037289,12/27/2023,C1217,P021,1,371.86,371.86
INV0037290,3/9/2024,C1789,P065,3,127.04,381.12
INV0037291,8/17/2024,C0630,P023,2,671.66,1343.32
INV0037292,10/13/2023,C0720,P040,1,621.13,621.13
INV0037293,12/30/2024,C1350,P050,1,717.44,717.44
INV0037294,10/21/2024,C0122,P020,3,746.91,2240.73
INV0037295,11/21/2024,C1826,P055,5,918.47,4592.35
INV0037296,5/1/2024,C1330,P041,5,428.55,2142.75
INV0037297,4/25/2024,C1157,P072,1,1085.66,1085.66
INV0037298,3/12/2024,C0404,P064,5,1264.97,6324.85
INV0037299,12/28/2024,C0537,P006,1,1118.54,1118.54
INV0037300,9/15/2024,C0775,P028,1,106.3,106.3
INV0037301,4/20/2024,C1321,P030,4,8.15,32.6
INV0037302,6/28/2024,C0153,P005,2,9.36,18.72
INV0037303,7/19/2025,C0229,P039,2,38.83,77.66
INV0037304,12/16/2023,C1083,P073,4,42.69,170.76
INV0037305,7/8/2025,C0244,P015,5,79.62,398.1
INV0037306,12/23/2024,C0964,P055,1,918.47,918.47
INV0037307,6/28/2024,C1215,P052,2,54.83,109.66
INV0037308,3/1/2024,C1071,P060,5,48.02,240.1
INV0037309,12/21/2023,C1790,P060,3,48.02,144.06
INV0037310,12/2/2023,C0750,P013,5,35.78,178.9
INV0037311,1/3/2024,C0168,P006,3,1118.54,3355.62
INV0037312,9/2/2023,C1183,P051,5,45.11,225.55
INV0037313,11/8/2023,C0327,P038,5,2331.73,11658.65
INV0037314,3/20/2025,C1350,P065,4,127.04,508.16
INV0037315,3/30/2024,C1692,P075,4,95.97,383.88
INV0037316,1/13/2024,C1662,P063,4,1819.9,7279.6
INV0037317,11/19/2024,C0106,P066,1,18.45,18.45
INV0037318,1/9/2025,C1494,P015,1,79.62,79.62
INV0037319,9/1/2023,C1144,P031,2,956.84,1913.68
INV0037320,2/24/2024,C1015,P062,2,24.32,48.64
INV0037321,8/3/2024,C1014,P001,5,766.52,3832.6
INV0037322,7/23/2024,C0381,P028,2,106.3,212.6
INV0037323,10/25/2024,C0705,P049,2,1790.33,3580.66
INV0037324,1/14/2025,C1447,P044,5,29.11,145.55
INV0037325,5/23/2025,C1609,P002,4,2202.24,8808.96
INV0037326,11/18/2024,C0575,P070,3,45.31,135.93
INV0037327,10/17/2024,C1710,P016,2,1146.85,2293.7
INV0037328,1/19/2025,C0816,P034,3,383.59,1150.77
INV0037329,9/22/2024,C1012,P016,3,1146.85,3440.55
INV0037330,8/5/2025,C1834,P006,1,1118.54,1118.54
INV0037331,4/29/2025,C1956,P021,1,371.86,371.86
INV0037332,6/5/2025,C0423,P020,5,746.91,3734.55
INV0037333,9/21/2023,C0327,P079,2,453.25,906.5
INV0037334,9/29/2023,C0432,P071,4,38.6,154.4
INV0037335,7/25/2024,C1848,P011,3,49.79,149.37
INV0037336,4/28/2024,C0640,P077,3,825.61,2476.83
INV0037337,10/31/2024,C0842,P061,1,341.1,341.1
INV0037338,2/29/2024,C1996,P048,5,1036.36,5181.8
INV0037339,9/13/2023,C1627,P056,1,71.66,71.66
INV0037340,5/6/2024,C1817,P040,5,621.13,3105.65
INV0037341,5/4/2024,C1576,P020,5,746.91,3734.55
INV0037342,1/28/2025,C0822,P058,5,19.95,99.75
INV0037343,3/4/2024,C0812,P045,3,727.33,2181.99
INV0037344,8/11/2025,C0149,P031,4,956.84,3827.36
INV0037345,6/28/2024,C1610,P029,5,905.27,4526.35
INV0037346,12/16/2023,C1264,P009,4,661.99,2647.96
INV0037347,7/20/2025,C1381,P080,1,1674.29,1674.29
INV0037348,1/31/2025,C0228,P067,5,1157.93,5789.65
INV0037349,8/1/2025,C1014,P021,5,371.86,1859.3
INV0037350,7/10/2025,C0553,P065,2,127.04,254.08
INV0037351,12/25/2024,C0254,P045,5,727.33,3636.65
INV0037352,5/6/2024,C0329,P044,3,29.11,87.33
INV0037353,1/11/2024,C0747,P044,3,29.11,87.33
INV0037354,8/9/2025,C0919,P061,5,341.1,1705.5
INV0037355,10/3/2024,C0360,P016,5,1146.85,5734.25
INV0037356,7/3/2024,C0507,P049,5,1790.33,8951.65
INV0037357,6/13/2025,C0328,P051,2,45.11,90.22
INV0037358,5/11/2025,C1264,P051,1,45.11,45.11
INV0037359,12/22/2024,C0597,P028,5,106.3,531.5
INV0037360,1/1/2024,C0532,P026,3,15.09,45.27
INV0037361,12/28/2023,C0864,P046,4,255.6,1022.4
INV0037362,6/16/2025,C1383,P065,5,127.04,635.2
INV0037363,3/11/2024,C0811,P068,4,1594.04,6376.16
INV0037364,10/31/2023,C0560,P040,5,621.13,3105.65
INV0037365,5/7/2024,C1025,P024,1,37.59,37.59
INV0037366,5/23/2025,C0457,P073,3,42.69,128.07
INV0037367,12/9/2023,C1722,P035,1,159.09,159.09
INV0037368,10/10/2023,C0597,P049,3,1790.33,5370.99
INV0037369,2/7/2025,C0720,P079,3,453.25,1359.75
INV0037370,9/18/2023,C1005,P064,5,1264.97,6324.85
INV0037371,3/6/2025,C1233,P011,1,49.79,49.79
INV0037372,10/9/2024,C1666,P035,5,159.09,795.45
INV0037373,1/4/2024,C0952,P064,3,1264.97,3794.91
INV0037374,7/13/2025,C0964,P076,2,239.87,479.74
INV0037375,3/12/2025,C0600,P010,1,465.52,465.52
INV0037376,10/26/2023,C1833,P035,5,159.09,795.45
INV0037377,6/5/2024,C0313,P069,4,466.09,1864.36
INV0037378,11/12/2024,C1611,P029,1,905.27,905.27
INV0037379,12/27/2023,C0288,P072,4,1085.66,4342.64
INV0037380,6/5/2024,C1707,P059,2,414.05,828.1
INV0037381,9/21/2024,C1647,P010,2,465.52,931.04
INV0037382,8/30/2024,C1212,P029,4,905.27,3621.08
INV0037383,10/30/2024,C1866,P050,1,717.44,717.44
INV0037384,1/25/2025,C1351,P065,5,127.04,635.2
INV0037385,2/29/2024,C1998,P064,4,1264.97,5059.88
INV0037386,10/11/2023,C0197,P037,4,1471.13,5884.52
INV0037387,6/28/2024,C1925,P027,2,1457.71,2915.42
INV0037388,5/13/2024,C1893,P064,3,1264.97,3794.91
INV0037389,8/6/2024,C0120,P061,3,341.1,1023.3
INV0037390,11/4/2023,C1263,P043,5,832.69,4163.45
INV0037391,8/16/2025,C0163,P016,2,1146.85,2293.7
INV0037392,10/24/2023,C0442,P053,1,640.22,640.22
INV0037393,9/28/2023,C0261,P023,2,671.66,1343.32
INV0037394,4/26/2025,C0304,P022,5,838.55,4192.75
INV0037395,6/16/2025,C1433,P076,5,239.87,1199.35
INV0037396,6/28/2024,C1865,P065,1,127.04,127.04
INV0037397,3/24/2025,C1255,P040,2,621.13,1242.26
INV0037398,5/21/2024,C1445,P072,4,1085.66,4342.64
INV0037399,8/11/2025,C0213,P049,5,1790.33,8951.65
INV0037400,10/8/2023,C0832,P010,5,465.52,2327.6
INV0037401,10/24/2023,C0091,P029,1,905.27,905.27
INV0037402,9/14/2023,C0306,P060,3,48.02,144.06
INV0037403,7/14/2025,C0280,P067,4,1157.93,4631.72
INV0037404,9/30/2024,C1914,P075,1,95.97,95.97
INV0037405,10/16/2023,C0803,P054,1,187.68,187.68
INV0037406,5/18/2025,C0626,P038,4,2331.73,9326.92
INV0037407,7/14/2024,C0808,P048,1,1036.36,1036.36
INV0037408,9/14/2023,C0952,P020,2,746.91,1493.82
INV0037409,10/4/2023,C0939,P059,3,414.05,1242.15
INV0037410,11/21/2023,C0106,P056,5,71.66,358.3
INV0037411,4/17/2025,C0660,P010,1,465.52,465.52
INV0037412,4/8/2025,C0209,P041,4,428.55,1714.2
INV0037413,6/12/2024,C1651,P047,5,1479.53,7397.65
INV0037414,5/8/2024,C0527,P038,3,2331.73,6995.19
INV0037415,12/24/2023,C1226,P001,4,766.52,3066.08
INV0037416,9/19/2023,C0346,P001,3,766.52,2299.56
INV0037417,9/18/2023,C1300,P006,5,1118.54,5592.7
INV0037418,2/10/2024,C1491,P004,3,522.46,1567.38
INV0037419,10/15/2024,C1037,P010,2,465.52,931.04
INV0037420,5/15/2025,C0409,P004,4,522.46,2089.84
INV0037421,9/27/2024,C0675,P015,5,79.62,398.1
INV0037422,10/8/2023,C0391,P068,5,1594.04,7970.2
INV0037423,2/1/2025,C1927,P011,2,49.79,99.58
INV0037424,4/1/2025,C0084,P013,1,35.78,35.78
INV0037425,5/25/2025,C1900,P072,5,1085.66,5428.3
INV0037426,1/28/2025,C0374,P012,4,81.26,325.04
INV0037427,1/13/2025,C0304,P042,3,25.06,75.18
INV0037428,12/21/2023,C1405,P034,3,383.59,1150.77
INV0037429,8/16/2024,,,2,25.06,50.12
INV0037430,11/19/2024,C0686,P011,1,49.79,49.79
INV0037431,9/13/2024,C1533,P036,3,505.91,1517.73
INV0037432,8/20/2024,C0044,P006,1,1118.54,1118.54
INV0037433,10/11/2024,C0270,P041,1,428.55,428.55
INV0037434,8/31/2024,C1337,P045,1,727.33,727.33
INV0037435,6/26/2024,C0464,P042,1,25.06,25.06
INV0037436,5/18/2025,C2000,P010,3,465.52,1396.56
INV0037437,1/5/2025,C0231,P014,5,388.53,1942.65
INV0037438,10/16/2024,C0804,P072,4,1085.66,4342.64
INV0037439,7/12/2025,C1355,P044,1,29.11,29.11
INV0037440,4/22/2024,C0617,P037,4,1471.13,5884.52
INV0037441,4/7/2024,C0473,P049,1,1790.33,1790.33
INV0037442,3/22/2024,C1827,P026,1,15.09,15.09
INV0037443,10/6/2023,C0522,P063,3,1819.9,5459.7
INV0037444,12/5/2024,C1896,P039,5,38.83,194.15
INV0037445,12/21/2023,C0579,P049,3,1790.33,5370.99
INV0037446,10/2/2023,C0896,P042,3,25.06,75.18
INV0037447,9/18/2024,C1743,P024,3,37.59,112.77
INV0037448,9/20/2024,C0396,P004,3,522.46,1567.38
INV0037449,6/2/2025,C1746,P006,3,1118.54,3355.62
INV0037450,2/26/2025,C0938,P015,1,79.62,79.62
INV0037451,12/4/2024,C1509,P043,4,832.69,3330.76
INV0037452,11/30/2023,C1698,P024,1,37.59,37.59
INV0037453,3/4/2025,C0767,P070,4,45.31,181.24
INV0037454,12/9/2023,C1418,P022,5,838.55,4192.75
INV0037455,12/17/2024,C1645,P053,2,640.22,1280.44
INV0037456,8/21/2023,C0516,P076,2,239.87,479.74
INV0037457,7/20/2024,C1633,P043,2,832.69,1665.38
INV0037458,11/21/2024,C1487,P064,5,1264.97,6324.85
INV0037459,1/4/2024,C0428,P077,4,825.61,3302.44
INV0037460,6/12/2025,C1076,P044,4,29.11,116.44
INV0037461,2/12/2024,C0912,P070,2,45.31,90.62
INV0037462,10/27/2023,C0572,P029,4,905.27,3621.08
INV0037463,9/26/2023,C0706,P073,5,42.69,213.45
INV0037464,7/12/2024,C1762,P058,1,19.95,19.95
INV0037465,3/26/2024,C0238,P014,1,388.53,388.53
INV0037466,9/1/2023,C0227,P052,5,54.83,274.15
INV0037467,2/7/2024,C1434,P005,4,9.36,37.44
INV0037468,4/12/2024,C1228,P012,1,81.26,81.26
INV0037469,11/23/2024,C0966,P059,5,414.05,2070.25
INV0037470,8/21/2024,C1647,P057,1,1318.78,1318.78
INV0037471,3/30/2025,C1865,P048,1,1036.36,1036.36
INV0037472,3/22/2024,C0876,P057,5,1318.78,6593.9
INV0037473,11/29/2024,C1092,P036,4,505.91,2023.64
INV0037474,8/21/2024,C1331,P025,5,1008.24,5041.2
INV0037475,3/8/2024,C0624,P059,1,414.05,414.05
INV0037476,6/7/2024,C0262,P036,2,505.91,1011.82
INV0037477,4/24/2024,C1919,P054,2,187.68,375.36
INV0037478,12/11/2023,C1853,P022,2,838.55,1677.1
INV0037479,9/15/2024,C0380,P023,4,671.66,2686.64
INV0037480,2/13/2024,C0068,P013,5,35.78,178.9
INV0037481,4/20/2024,C1747,P011,2,49.79,99.58
INV0037482,3/11/2024,C1970,P016,3,1146.85,3440.55
INV0037483,3/4/2024,C0350,P047,4,1479.53,5918.12
INV0037484,9/9/2024,C1871,P033,2,15.22,30.44
INV0037485,11/20/2024,C0264,P053,2,640.22,1280.44
INV0037486,8/19/2024,C0887,P080,5,1674.29,8371.45
INV0037487,1/27/2024,C1350,P060,3,48.02,144.06
INV0037488,8/1/2024,C0214,P051,5,45.11,225.55
INV0037489,7/9/2024,C1412,P003,3,64.03,192.09
INV0037490,5/2/2025,C1445,P005,2,9.36,18.72
INV0037491,10/17/2023,C0919,P069,3,466.09,1398.27
INV0037492,12/8/2023,C1876,P069,1,466.09,466.09
INV0037493,10/27/2024,C1599,P026,4,15.09,60.36
INV0037494,9/5/2024,C1746,P054,2,187.68,375.36
INV0037495,7/1/2025,C0082,P031,1,956.84,956.84
INV0037496,8/13/2024,C1493,P002,5,2202.24,11011.2
INV0037497,6/9/2025,C1000,P009,5,661.99,3309.95
INV0037498,5/20/2024,C1687,P025,1,1008.24,1008.24
INV0037499,11/20/2024,C1373,P032,1,2107.87,2107.87
INV0037500,3/16/2025,C0947,P005,5,9.36,46.8
INV0037501,3/20/2024,C0900,P034,4,383.59,1534.36
INV0037502,4/1/2025,C0978,P076,1,239.87,239.87
INV0037503,12/12/2024,C0405,P057,4,1318.78,5275.12
INV0037504,8/8/2024,C1338,P007,4,1171.1,4684.4
INV0037505,1/23/2025,C0747,P046,1,255.6,255.6
INV0037506,3/19/2024,C0744,P028,1,106.3,106.3
INV0037507,10/13/2024,C1145,P003,2,64.03,128.06
INV0037508,8/18/2024,C0663,P009,5,661.99,3309.95
INV0037509,6/7/2024,C0803,P003,3,64.03,192.09
INV0037510,2/18/2025,C1498,P006,3,1118.54,3355.62
INV0037511,4/30/2025,C1759,P057,5,1318.78,6593.9
INV0037512,8/15/2024,C1752,P006,3,1118.54,3355.62
INV0037513,2/16/2024,C1432,P036,1,505.91,505.91
INV0037514,11/22/2024,C1873,P005,3,9.36,28.08
INV0037515,5/27/2025,C0389,P070,4,45.31,181.24
INV0037516,6/9/2025,C1034,P018,2,301.85,603.7
INV0037517,3/27/2024,C1285,P059,4,414.05,1656.2
INV0037518,11/27/2023,C0564,P019,2,42.98,85.96
INV0037519,2/22/2024,C0141,P003,5,64.03,320.15
INV0037520,5/10/2024,C1890,P069,2,466.09,932.18
INV0037521,10/2/2024,C0861,P030,4,8.15,32.6
INV0037522,7/9/2024,C1885,P013,2,35.78,71.56
INV0037523,1/4/2025,C0099,P022,3,838.55,2515.65
INV0037524,11/3/2023,C0046,P044,2,29.11,58.22
INV0037525,8/26/2024,C0843,P047,5,1479.53,7397.65
INV0037526,11/12/2024,C0754,P010,4,465.52,1862.08
INV0037527,3/17/2025,C0587,P038,5,2331.73,11658.65
INV0037528,6/26/2025,C0509,P015,3,79.62,238.86
INV0037529,11/18/2024,C1828,P013,5,35.78,178.9
INV0037530,8/2/2024,C1349,P020,4,746.91,2987.64
INV0037531,7/10/2025,C0219,P053,1,640.22,640.22
INV0037532,10/18/2023,C0859,P028,1,106.3,106.3
INV0037533,10/28/2023,C1410,P012,2,81.26,162.52
INV0037534,5/4/2024,C0260,P006,2,1118.54,2237.08
INV0037535,7/25/2024,C0284,P013,1,35.78,35.78
INV0037536,3/11/2024,C0437,P059,1,414.05,414.05
INV0037537,9/10/2024,C1778,P027,2,1457.71,2915.42
INV0037538,10/4/2024,C1597,P042,3,25.06,75.18
INV0037539,11/11/2024,C0263,P007,4,1171.1,4684.4
INV0037540,3/5/2025,C1878,P063,2,1819.9,3639.8
INV0037541,3/31/2025,C0251,P054,5,187.68,938.4
INV0037542,3/27/2024,C1064,P024,5,37.59,187.95
INV0037543,5/4/2024,C0958,P033,4,15.22,60.88
INV0037544,2/10/2024,C0453,P030,2,8.15,16.3
INV0037545,11/8/2023,C1601,P028,3,106.3,318.9
INV0037546,3/5/2025,C1522,P076,1,239.87,239.87
INV0037547,5/22/2025,C0420,P053,2,640.22,1280.44
INV0037548,5/13/2024,C0300,P050,5,717.44,3587.2
INV0037549,9/1/2023,C0017,P010,1,465.52,465.52
INV0037550,3/20/2025,C0821,P030,5,8.15,40.75
INV0037551,1/15/2024,C1228,P039,3,38.83,116.49
INV0037552,10/19/2023,C1966,P049,5,1790.33,8951.65
INV0037553,1/29/2025,C1700,P021,4,371.86,1487.44
INV0037554,2/29/2024,C0890,P012,5,81.26,406.3
INV0037555,4/12/2025,C0092,P025,5,1008.24,5041.2
INV0037556,4/12/2024,C0605,P020,4,746.91,2987.64
INV0037557,7/26/2024,C0418,P039,1,38.83,38.83
INV0037558,4/25/2025,C1932,P047,2,1479.53,2959.06
INV0037559,5/10/2024,C1199,P028,3,106.3,318.9
INV0037560,2/8/2024,C1521,P009,3,661.99,1985.97
INV0037561,10/18/2024,C1331,P076,5,239.87,1199.35
INV0037562,5/18/2025,C0372,P047,3,1479.53,4438.59
INV0037563,12/1/2024,C1984,P008,2,403.58,807.16
INV0037564,10/3/2024,C0120,P019,2,42.98,85.96
INV0037565,4/27/2024,C1321,P049,3,1790.33,5370.99
INV0037566,6/14/2024,C1469,P062,4,24.32,97.28
INV0037567,7/8/2024,C0702,P061,4,341.1,1364.4
INV0037568,9/6/2024,C0522,P013,1,35.78,35.78
INV0037569,9/13/2024,C0284,P008,2,403.58,807.16
INV0037570,2/28/2025,C1348,P032,2,2107.87,4215.74
INV0037571,1/12/2025,C0081,P022,5,838.55,4192.75
INV0037572,8/30/2024,C0460,P052,5,54.83,274.15
INV0037573,1/16/2024,C0046,P001,5,766.52,3832.6
INV0037574,3/5/2024,C1739,P075,2,95.97,191.94
INV0037575,1/13/2025,C1562,P025,3,1008.24,3024.72
INV0037576,6/20/2024,C0279,P003,3,64.03,192.09
INV0037577,7/25/2024,C0693,P040,4,621.13,2484.52
INV0037578,7/17/2025,C0599,P033,5,15.22,76.1
INV0037579,1/19/2025,C0752,P046,4,255.6,1022.4
INV0037580,12/9/2023,C0473,P019,1,42.98,42.98
INV0037581,4/22/2024,C0962,P022,3,838.55,2515.65
INV0037582,6/3/2025,C1546,P057,2,1318.78,2637.56
INV0037583,2/12/2025,C1413,P002,1,2202.24,2202.24
INV0037584,2/14/2025,C1438,P050,2,717.44,1434.88
INV0037585,9/26/2023,C1641,P046,2,255.6,511.2
INV0037586,9/4/2024,C0335,P032,1,2107.87,2107.87
INV0037587,11/30/2024,C1355,P007,1,1171.1,1171.1
INV0037588,6/29/2024,C1361,P059,3,414.05,1242.15
INV0037589,12/14/2024,C0056,P043,5,832.69,4163.45
INV0037590,7/19/2024,C1282,P004,1,522.46,522.46
INV0037591,2/18/2025,C1190,P060,4,48.02,192.08
INV0037592,2/27/2025,C1917,P072,1,1085.66,1085.66
INV0037593,1/12/2024,C0943,P017,2,22.3,44.6
